modelId,brandId,brandName,modelName,vehicleClassCodes,status,publishable,providerLane,providerMake,providerModelFamily,providerModelYear,exactMatchReview,currentImageUrl,targetAssetPath,requestedPaintDescription,requestedAngle,requestedZoomType,requestedFileType,requestedWidth
vehicle-subaru-impreza,brand-subaru,斯巴鲁,翼豹,passenger_car,approved,true,owned_reviewed_asset,斯巴鲁,翼豹,,passed,/assets/used-cars/owner-presentation-v2/vehicle-subaru-impreza.webp,/assets/used-cars/owner-presentation-v2/vehicle-subaru-impreza.webp,white,28,relative,webp,800
vehicle-subaru-brz,brand-subaru,斯巴鲁,BRZ,passenger_car,approved,true,owned_reviewed_asset,斯巴鲁,BRZ,,passed,/assets/used-cars/owner-presentation-v2/vehicle-subaru-brz.webp,/assets/used-cars/owner-presentation-v2/vehicle-subaru-brz.webp,white,28,relative,webp,800
vehicle-subaru-tribeca,brand-subaru,斯巴鲁,驰鹏,passenger_car,approved,true,owned_reviewed_asset,斯巴鲁,驰鹏,,passed,/assets/used-cars/owner-presentation-v2/vehicle-subaru-tribeca.webp,/assets/used-cars/owner-presentation-v2/vehicle-subaru-tribeca.webp,white,28,relative,webp,800
vehicle-subaru-wrx,brand-subaru,斯巴鲁,WRX,passenger_car,approved,true,owned_reviewed_asset,斯巴鲁,WRX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-subaru-wrx.webp,/assets/used-cars/owner-presentation-v2/vehicle-subaru-wrx.webp,white,28,relative,webp,800
vehicle-renault-koleos,brand-renault,雷诺,科雷傲,passenger_car,approved,true,owned_reviewed_asset,雷诺,科雷傲,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-koleos.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-koleos.webp,white,28,relative,webp,800
vehicle-renault-kadjar,brand-renault,雷诺,科雷嘉,passenger_car,approved,true,owned_reviewed_asset,雷诺,科雷嘉,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-kadjar.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-kadjar.webp,white,28,relative,webp,800
vehicle-renault-captur,brand-renault,雷诺,卡缤,passenger_car,approved,true,owned_reviewed_asset,雷诺,卡缤,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-captur.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-captur.webp,white,28,relative,webp,800
vehicle-renault-city-kze,brand-renault,雷诺,雷诺 e诺,passenger_car,approved,true,owned_reviewed_asset,雷诺,雷诺 e诺,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-city-kze.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-city-kze.webp,white,28,relative,webp,800
vehicle-renault-fluence,brand-renault,雷诺,风朗,passenger_car,approved,true,owned_reviewed_asset,雷诺,风朗,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-fluence.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-fluence.webp,white,28,relative,webp,800
vehicle-renault-latitude,brand-renault,雷诺,纬度,passenger_car,approved,true,owned_reviewed_asset,雷诺,纬度,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-latitude.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-latitude.webp,white,28,relative,webp,800
vehicle-renault-laguna,brand-renault,雷诺,拉古那,passenger_car,approved,true,owned_reviewed_asset,雷诺,拉古那,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-laguna.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-laguna.webp,white,28,relative,webp,800
vehicle-renault-scenic,brand-renault,雷诺,风景,passenger_car,approved,true,owned_reviewed_asset,雷诺,风景,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-scenic.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-scenic.webp,white,28,relative,webp,800
vehicle-renault-espace,brand-renault,雷诺,Espace,passenger_car,approved,true,owned_reviewed_asset,雷诺,Espace,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-espace.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-espace.webp,white,28,relative,webp,800
vehicle-renault-megane,brand-renault,雷诺,梅甘娜,passenger_car,approved,true,owned_reviewed_asset,雷诺,梅甘娜,,passed,/assets/used-cars/owner-presentation-v2/vehicle-renault-megane.webp,/assets/used-cars/owner-presentation-v2/vehicle-renault-megane.webp,white,28,relative,webp,800
vehicle-volvo-s60,brand-volvo,沃尔沃,S60,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,S60,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s60.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s60.webp,white,28,relative,webp,800
vehicle-volvo-s60l,brand-volvo,沃尔沃,S60L,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,S60L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s60l.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s60l.webp,white,28,relative,webp,800
vehicle-volvo-s90,brand-volvo,沃尔沃,S90,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,S90,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s90.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s90.webp,white,28,relative,webp,800
vehicle-volvo-s40,brand-volvo,沃尔沃,S40,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,S40,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s40.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s40.webp,white,28,relative,webp,800
vehicle-volvo-s80,brand-volvo,沃尔沃,S80,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,S80,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s80.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s80.webp,white,28,relative,webp,800
vehicle-volvo-s80l,brand-volvo,沃尔沃,S80L,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,S80L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s80l.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-s80l.webp,white,28,relative,webp,800
vehicle-volvo-v40,brand-volvo,沃尔沃,V40,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,V40,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-v40.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-v40.webp,white,28,relative,webp,800
vehicle-volvo-v60,brand-volvo,沃尔沃,V60,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,V60,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-v60.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-v60.webp,white,28,relative,webp,800
vehicle-volvo-v90,brand-volvo,沃尔沃,V90,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,V90,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-v90.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-v90.webp,white,28,relative,webp,800
vehicle-volvo-xc40,brand-volvo,沃尔沃,XC40,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,XC40,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-xc40.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-xc40.webp,white,28,relative,webp,800
vehicle-volvo-xc60,brand-volvo,沃尔沃,XC60,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,XC60,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-xc60.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-xc60.webp,white,28,relative,webp,800
vehicle-volvo-xc90,brand-volvo,沃尔沃,XC90,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,XC90,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-xc90.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-xc90.webp,white,28,relative,webp,800
vehicle-volvo-c30,brand-volvo,沃尔沃,C30,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,C30,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-c30.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-c30.webp,white,28,relative,webp,800
vehicle-volvo-c40,brand-volvo,沃尔沃,C40,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,C40,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-c40.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-c40.webp,white,28,relative,webp,800
vehicle-volvo-c70,brand-volvo,沃尔沃,C70,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,C70,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-c70.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-c70.webp,white,28,relative,webp,800
vehicle-volvo-ex30,brand-volvo,沃尔沃,EX30,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,EX30,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-ex30.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-ex30.webp,white,28,relative,webp,800
vehicle-volvo-ex90,brand-volvo,沃尔沃,EX90,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,EX90,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-ex90.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-ex90.webp,white,28,relative,webp,800
vehicle-volvo-em90,brand-volvo,沃尔沃,EM90,passenger_car,approved,true,owned_reviewed_asset,沃尔沃,EM90,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volvo-em90.webp,/assets/used-cars/owner-presentation-v2/vehicle-volvo-em90.webp,white,28,relative,webp,800
vehicle-cadillac-ct4,brand-cadillac,凯迪拉克,CT4,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,CT4,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-ct4.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-ct4.webp,white,28,relative,webp,800
vehicle-cadillac-ct5,brand-cadillac,凯迪拉克,CT5,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,CT5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-ct5.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-ct5.webp,white,28,relative,webp,800
vehicle-cadillac-ct6,brand-cadillac,凯迪拉克,CT6,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,CT6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-ct6.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-ct6.webp,white,28,relative,webp,800
vehicle-cadillac-ats,brand-cadillac,凯迪拉克,ATS,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,ATS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-ats.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-ats.webp,white,28,relative,webp,800
vehicle-cadillac-atsl,brand-cadillac,凯迪拉克,ATS-L,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,ATS-L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-atsl.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-atsl.webp,white,28,relative,webp,800
vehicle-cadillac-xts,brand-cadillac,凯迪拉克,XTS,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,XTS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-xts.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-xts.webp,white,28,relative,webp,800
vehicle-cadillac-cts,brand-cadillac,凯迪拉克,CTS,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,CTS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-cts.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-cts.webp,white,28,relative,webp,800
vehicle-cadillac-srx,brand-cadillac,凯迪拉克,SRX,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,SRX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-srx.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-srx.webp,white,28,relative,webp,800
vehicle-cadillac-xt4,brand-cadillac,凯迪拉克,XT4,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,XT4,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-xt4.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-xt4.webp,white,28,relative,webp,800
vehicle-cadillac-xt5,brand-cadillac,凯迪拉克,XT5,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,XT5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-xt5.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-xt5.webp,white,28,relative,webp,800
vehicle-cadillac-xt6,brand-cadillac,凯迪拉克,XT6,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,XT6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-xt6.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-xt6.webp,white,28,relative,webp,800
vehicle-cadillac-escalade,brand-cadillac,凯迪拉克,凯雷德,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,凯雷德,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-escalade.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-escalade.webp,white,28,relative,webp,800
vehicle-cadillac-lyriq,brand-cadillac,凯迪拉克,LYRIQ锐歌,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,LYRIQ锐歌,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-lyriq.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-lyriq.webp,white,28,relative,webp,800
vehicle-cadillac-optiq,brand-cadillac,凯迪拉克,IQ傲歌,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,IQ傲歌,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-optiq.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-optiq.webp,white,28,relative,webp,800
vehicle-cadillac-dts,brand-cadillac,凯迪拉克,DTS,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,DTS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-dts.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-dts.webp,white,28,relative,webp,800
vehicle-cadillac-sls,brand-cadillac,凯迪拉克,赛威,passenger_car,approved,true,owned_reviewed_asset,凯迪拉克,赛威,,passed,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-sls.webp,/assets/used-cars/owner-presentation-v2/vehicle-cadillac-sls.webp,white,28,relative,webp,800
vehicle-lexus-es,brand-lexus,雷克萨斯,ES,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,ES,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-es.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-es.webp,white,28,relative,webp,800
vehicle-lexus-is,brand-lexus,雷克萨斯,IS,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,IS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-is.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-is.webp,white,28,relative,webp,800
vehicle-lexus-ls,brand-lexus,雷克萨斯,LS,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,LS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-ls.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-ls.webp,white,28,relative,webp,800
vehicle-lexus-gs,brand-lexus,雷克萨斯,GS,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,GS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-gs.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-gs.webp,white,28,relative,webp,800
vehicle-lexus-ct,brand-lexus,雷克萨斯,CT,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,CT,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-ct.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-ct.webp,white,28,relative,webp,800
vehicle-lexus-ux,brand-lexus,雷克萨斯,UX,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,UX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-ux.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-ux.webp,white,28,relative,webp,800
vehicle-lexus-nx,brand-lexus,雷克萨斯,NX,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,NX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-nx.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-nx.webp,white,28,relative,webp,800
vehicle-lexus-rx,brand-lexus,雷克萨斯,RX,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,RX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-rx.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-rx.webp,white,28,relative,webp,800
vehicle-lexus-gx,brand-lexus,雷克萨斯,GX,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,GX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-gx.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-gx.webp,white,28,relative,webp,800
vehicle-lexus-lx,brand-lexus,雷克萨斯,LX,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,LX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-lx.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-lx.webp,white,28,relative,webp,800
vehicle-lexus-lm,brand-lexus,雷克萨斯,LM,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,LM,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-lm.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-lm.webp,white,28,relative,webp,800
vehicle-lexus-rz,brand-lexus,雷克萨斯,RZ,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,RZ,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-rz.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-rz.webp,white,28,relative,webp,800
vehicle-lexus-rc,brand-lexus,雷克萨斯,RC,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,RC,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-rc.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-rc.webp,white,28,relative,webp,800
vehicle-lexus-lc,brand-lexus,雷克萨斯,LC,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,LC,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-lc.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-lc.webp,white,28,relative,webp,800
vehicle-lexus-sc,brand-lexus,雷克萨斯,SC,passenger_car,approved,true,owned_reviewed_asset,雷克萨斯,SC,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lexus-sc.webp,/assets/used-cars/owner-presentation-v2/vehicle-lexus-sc.webp,white,28,relative,webp,800
vehicle-lincoln-z,brand-lincoln,林肯,林肯Z,passenger_car,approved,true,owned_reviewed_asset,林肯,林肯Z,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-z.webp,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-z.webp,white,28,relative,webp,800
vehicle-lincoln-mkz,brand-lincoln,林肯,MKZ,passenger_car,approved,true,owned_reviewed_asset,林肯,MKZ,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-mkz.webp,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-mkz.webp,white,28,relative,webp,800
vehicle-lincoln-continental,brand-lincoln,林肯,大陆,passenger_car,approved,true,owned_reviewed_asset,林肯,大陆,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-continental.webp,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-continental.webp,white,28,relative,webp,800
vehicle-lincoln-corsair,brand-lincoln,林肯,冒险家,passenger_car,approved,true,owned_reviewed_asset,林肯,冒险家,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-corsair.webp,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-corsair.webp,white,28,relative,webp,800
vehicle-lincoln-nautilus,brand-lincoln,林肯,航海家,passenger_car,approved,true,owned_reviewed_asset,林肯,航海家,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-nautilus.webp,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-nautilus.webp,white,28,relative,webp,800
vehicle-lincoln-aviator,brand-lincoln,林肯,飞行家,passenger_car,approved,true,owned_reviewed_asset,林肯,飞行家,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-aviator.webp,/assets/used-cars/owner-presentation-v2/vehicle-lincoln-aviator.webp,white,28,relative,webp,800
